"","PC1","PC2","PC3"
"COX7C",-0.742209730366199,-0.548549032227203,-0.0940570606780109
"NFE2L3",-0.740545561652411,-0.636763135468036,0.0857738917602235
"COMMD10",-0.74035115517098,-0.577654664176688,0.0682828855762928
"THUMPD2",-0.738398964523836,-0.559779057524624,0.027347509930296
"TPTEP1",-0.738326369430484,-0.617260256565605,0.0506859434936925
"RPL22L1",-0.738229785145702,-0.623404986620071,-0.0783456103490024
"HPS3",-0.737854358650152,-0.582368698574888,0.200547187514921
"ARIH2",-0.736744024169355,-0.553959808937728,0.169054328343443
"SLC25A21",-0.735648622349438,-0.630513229521021,-0.0258291699633086
"ESRG",-0.733909121861818,-0.607318668129478,0.043089025975882
"KLHL7",-0.733726657831831,-0.573370841082127,-0.15725050130036
"HERC5",-0.733502616153278,-0.566020441384333,0.30173262701838
"C21orf88",-0.73157753950712,-0.60938203121419,-0.102624442655798
"NLGN4X",-0.731506220425048,-0.627738987516497,-0.0331519326428154
"MARS2",-0.730736702648719,-0.648216125680314,0.0763533305972771
"CD24",-0.730691177986496,-0.646247608279353,-0.00118784018821833
"HIST1H4F",-0.728499506746386,-0.600899884452501,0.0100942419207862
"CTH",-0.728180592790531,-0.572564133549518,-0.168217937744116
"AFG3L2",-0.728116831762356,-0.536252430079411,0.184303012632279
"UPP2",-0.728002780044583,-0.564770002365048,-0.134244497782398
"BCAT1",-0.727160070075901,-0.57488137294769,-0.166117196011658
"GLT6D1",-0.726937583297714,-0.648219550486898,0.0236952339400787
"GLYATL1",-0.726848778421904,-0.588756425161355,-0.0800643520454135
"HS3ST5",-0.726441663302732,-0.64635922104866,0.0127009685085917
"ADSS",-0.726251857676383,-0.642072151780366,0.174804674949916
"LOC100131366",-0.725108619006192,-0.623398931532599,-0.0552375389478218
"PPM1B",-0.724914560557538,-0.660631790284639,0.0679940241069317
"LOC100506895",-0.724681652362877,-0.590319582536811,-0.228091579440644
"EMG1",-0.723071840798817,-0.571871954178283,0.319582385669436
"PREX2",-0.720714369920856,-0.525026355251023,0.106736911818485
"RRS1",-0.720440848674092,-0.657817544935822,0.0636770162298763
"MREG",-0.720414208657422,-0.541220908717172,0.332826478244447
"ZSCAN10",-0.719440320322376,-0.678499458216186,0.0175389543022703
"DAZAP1",-0.718513483705153,-0.6342121241457,0.163992672175061
"ZIC5",-0.718338058245335,-0.612050949548883,-0.0993510769806982
"GULP1",-0.717078355094646,-0.657895582672105,-0.0117329826354242
"CCNH",-0.716620817620805,-0.525166276213826,0.264221322322807
"GFPT2",-0.716603875530885,-0.641655968968477,0.0198244318147266
"SDCCAG3",-0.716360674822595,-0.572811546451349,-0.0157787967198867
"CENPP",-0.715887225296068,-0.583507780878502,-0.0825816325520278
"CLDN10",-0.71414473911368,-0.682794414533976,-0.00842123995654105
"CLRN1.AS1",-0.713670726730462,-0.560137936443733,0.0103065796768396
"GPR176",-0.713015954727165,-0.66146193914746,0.0411675270082049
"VWDE",-0.712210857570141,-0.646541418133869,0.0116181125670091
"CHIC1",-0.710570012141856,-0.529294863228921,0.173820343643773
"HHLA2",-0.71050389569557,-0.552568667146792,0.136112529586143
"SAV1",-0.709477375640564,-0.588279795390597,0.326892609511853
"KCTD8",-0.709455074429209,-0.684084037076557,-0.0245102176389723
"CTBP2",-0.709384007980455,-0.641372973120165,-0.0855037202895479
"RTN4IP1",-0.709352678592197,-0.664449750974692,-0.0281160018437001
"LOC286059",-0.709344293334993,-0.622950030520313,-0.0741479783211654
"LINC00263",-0.709319813654399,-0.596452065576145,-0.0295226661063276
"KIAA0368",-0.709256876238139,-0.583324496252368,-0.0394975591440118
"UCA1",-0.709159955040833,-0.582223792367239,0.000907599256574204
"KCNG3",-0.708973054733902,-0.671593701237834,0.0713239672884294
"GLDC",-0.708325761758782,-0.647788996091049,-0.042017472850436
"DHRS11",-0.707043524428907,-0.588802267236186,-0.00640645799088412
"C7orf46",-0.706140607992731,-0.611458027962659,0.0138655038528344
"THYN1",-0.704922917447441,-0.65162939623609,-0.0401120649108612
"LINC00309",-0.704818241534057,-0.60666119503099,0.0227691993460422
"POU5F1",-0.703911304160231,-0.688079644687209,0.0237613751967806
"UGP2",-0.702422004378905,-0.663897509709044,0.0544226286740504
"SCG3",-0.701029034176143,-0.575355085966989,-0.155957799443677
"EXOSC7",-0.700782160702373,-0.630390340673206,-0.0291861306981231
"C6orf192",-0.698571771034996,-0.641098466436346,-0.111712402324323
"CHKA",-0.698496527334627,-0.575377614153516,0.0272478386576641
"PTGDR2",-0.697632962547114,-0.552815260954883,0.209912078141804
"NOP16",-0.697610024264834,-0.667027548295274,-0.0289154515806059
"CUTC",-0.696598429505223,-0.546378652153608,0.263143428724285
"GPR143",-0.69636731178417,-0.66995981081083,0.0229674968039727
"GRID2",-0.695700181367713,-0.630043992205094,-0.0275900494505086
"TMEM215",-0.694887827914493,-0.581049310864745,0.0408334084632697
"RAB39A",-0.694828112731028,-0.675394472867422,0.0251192281217421
"B3GALT5",-0.694535357123567,-0.617892660685668,-0.117628656753661
"EEF1E1.EEF1E1.MUTED.MUTED.MUTED.TXNDC5.TXNDC5",-0.693644669994327,-0.615610059647004,0.214392527750099
"FGFBP3",-0.693365333211331,-0.621583276002181,-0.110263499189113
"PRICKLE1",-0.693009723409535,-0.614940467697458,-0.0630907591683965
"DGKK",-0.692476325598765,-0.642571033041361,0.0361887328552835
"NETO1",-0.691991979192603,-0.596416315117799,-0.093561500882275
"RNASEH2B",-0.69091765089777,-0.57379977224992,0.294764175141568
"TERT",-0.690749830419626,-0.65672065993827,-0.0596282314281324
"SFMBT1",-0.69068527012674,-0.617720312653135,0.220403102460153
"ANKS6",-0.689821192878153,-0.60165797570779,0.0890284346850679
"DPPA2",-0.689576253725201,-0.696471136055826,-7.24298949203036e-05
"TMX1",-0.689412596935403,-0.6642777356809,0.122873267643398
"TAC3",-0.689380490085402,-0.66364809113185,-0.0362068709337759
"FUNDC2P2",-0.688170176098579,-0.531222503580896,-0.0890849841906356
"FDFT1",-0.68780745811298,-0.579227452413556,0.144500398076624
"GOLGA6C",-0.687327157202419,-0.641387534685707,-0.143855447113627
"PTPN4",-0.687271647394012,-0.594170339055275,0.0785962312669052
"FDPS",-0.687087329852875,-0.561820917455973,0.190294281171901
"TMEM132B",-0.685787600846782,-0.662263272613786,-0.0368354517490827
"SLC25A5",-0.685638510375046,-0.561007754420792,0.390588954103462
"TERF1",-0.685015239993847,-0.700235517269091,0.00878434946968416
"C1orf94",-0.684617342569954,-0.678089900132879,0.00661053487689003
"NAP1L6",-0.684459754507094,-0.554827831675375,-0.152876617990839
"SLC22A20",-0.683956419305389,-0.616662613295295,0.0372981037594511
"D21S2088E",-0.683526316307065,-0.690570019887803,0.00933204560846662
"TEX15",-0.682247991113672,-0.539283794639236,-0.155246757945923
"SPATA16",-0.682209221667118,-0.630842838699367,0.0249533926108215
"DPH2",-0.681849622368793,-0.672813059735678,0.11078074531461
"ADD2",-0.68144384468123,-0.618170106897233,-0.154048502839129
"CDHR1",-0.680176642614069,-0.663069083031289,0.0360111842281773
"PCNXL2",-0.679835551977461,-0.659587680429155,-0.0583084867708156
"SMYD5",-0.679557103458891,-0.628296336347973,-0.176897232507953
"RNLS",-0.679311939552377,-0.54263611529314,0.177541664313911
"SYT2",-0.679175663702449,-0.614063981652248,-0.195260247567832
"CATSPER4",-0.678491720746082,-0.527243914564615,0.105265636374412
"MTO1",-0.678036233664757,-0.605885900120928,0.182208948102489
"METTL13",-0.677657678677248,-0.635061393419447,0.253656071396111
"ZNF317",-0.677381845075018,-0.578154722212968,0.329063300090384
"HAUS8",-0.676575190119562,-0.627435825850548,0.152250795250134
"BCL2L12",-0.675945985250277,-0.560901401871898,0.267709811562342
"SEMG1",-0.675515026957298,-0.691839102900029,0.015495507011723
"TOE1",-0.674582116364968,-0.568332882940689,0.350366365806959
"HTR7",-0.673964735069896,-0.686333303675431,0.0124950359254837
"RIC8B",-0.673712331427052,-0.616250752874183,-0.253682568598117
"EIF2AK4",-0.672031388786931,-0.686560538578868,-0.0384394205272896
"C4orf52",-0.670998455741155,-0.546849734947212,0.0177220038363717
"PROM1",-0.670863535004119,-0.684527424216064,-0.0635887300338868
"GLB1L3",-0.670462609747964,-0.698065760092809,-0.0373218551377951
"AASS",-0.669523995837252,-0.690899271332036,0.00541851644723284
"USP32",-0.669439798409794,-0.61659361728429,0.215877286496112
"PMEL",-0.668303073793765,-0.688259020552008,0.0111330848769209
"TXNDC3",-0.667982462873575,-0.615945963211103,0.236404690080742
"GGCT",-0.667790463517156,-0.699342093835878,-0.0543112708247322
"ALKBH8",-0.667547105074124,-0.531970516343802,0.021815449124719
"LOC100507127",-0.667324325585471,-0.657368528902385,-0.0416591475932431
"DEFB131",-0.666272239917119,-0.683683768626306,-0.00829648473638537
"ZNF589",-0.665510781057199,-0.693641453963517,0.0670650080172124
"BCL2L10",-0.664820875211194,-0.678707678906255,-0.0545695121912657
"PADI3",-0.664711982514898,-0.664159727175953,-0.0106817054117921
"IGSF1",-0.664244952006072,-0.530390337623913,-0.250948115021504
"IMPDH2",-0.663560762942371,-0.546503845550881,-0.422132570284038
"METTL1",-0.66272758947292,-0.60000497116575,-0.130779184375719
"HPDL",-0.662434571271895,-0.668473531683487,-0.0538723683180794
"FRAT2",-0.661993020993597,-0.656987707408703,0.311397085455186
"STK24",-0.661988003653464,-0.565609772382468,0.428634077356725
"TRIML2",-0.66143783661756,-0.695131247124927,0.01858826817375
"IL17C",-0.660863795499212,-0.682228754969433,-0.0342924553755791
"C5orf58",-0.660606192788922,-0.724463259750025,-0.00106328315167548
"CA7",-0.659191150642504,-0.598785153618677,-0.0411846149734156
"ELP4",-0.659094639317193,-0.546452523789825,0.193946235086315
"SAP18",-0.658150121649028,-0.645215081795829,0.215413300821869
"GCNT4",-0.6579999426905,-0.690802331215858,0.181699793239244
"EIF4E1B",-0.657956553439758,-0.525621001370626,-0.160447229467169
"ZBTB3",-0.657289399846818,-0.628620928579499,-0.0946091620880382
"MYCN",-0.657232141540702,-0.638058024574466,-0.306075907352475
"MS4A12",-0.655164299930027,-0.583624353511493,0.0313789764903608
"POLR3G",-0.655117117200283,-0.721799795700933,0.00469004112091875
"LOC100506013",-0.65427686943061,-0.71490383592914,0.00555712324499321
"USP44",-0.654242447298903,-0.712732563459183,0.0409663385267427
"EIF3C.EIF3CL",-0.653340088826783,-0.565306668033242,0.385393491080158
"CST11",-0.652374996199599,-0.680504481364865,0.0126233773791942
"KCNN2",-0.652064573785429,-0.731852302528329,0.0389810468389622
"LOC100506100",-0.651959397253767,-0.553279647852772,0.219526361162147
"CRIP3",-0.651772721796501,-0.726546312946459,-0.0356581232322531
"MGAT4C",-0.650068846630241,-0.554559431327671,-0.217278222255277
"CDX4",-0.650037147976221,-0.734623937472379,0.00245063113482147
"CCL26",-0.648897411960238,-0.73296272692186,0.000270418465847971
"POLR1D",-0.64887030689357,-0.630118646928808,-0.0398813254495313
"C16orf73",-0.648587218398626,-0.676713050306547,-0.0274575464598032
"C12orf56",-0.647741441835261,-0.726551624507929,-0.0124941649696503
"DUT",-0.647464999354196,-0.668552182327463,0.00562611840653127
"CXCL6",-0.647108158730445,-0.680982858975198,0.0031928149337325
"CLPSL2",-0.646590125180388,-0.74801094068094,-0.0334020205687459
"GUCY2E",-0.646370501022837,-0.607686480965667,0.0502613196172984
"TRNP1",-0.645753690846901,-0.57747981075819,0.253683251873985
"C14orf109",-0.64539479675141,-0.530906210509028,0.205601040154042
"SYCP1",-0.644897159436516,-0.739220553431004,-0.0330822591725173
"ONECUT1",-0.642482771386664,-0.646555490843625,-0.119819221269848
"POLR1E",-0.642281792689038,-0.618375574512485,-0.159222197010837
"WDFY2",-0.641692029771663,-0.57823652457629,-0.0578873472439609
"PRSS46",-0.640726178637547,-0.554387717441772,-0.208501542795417
"UNC93A",-0.64064626968263,-0.610943737142743,-0.0388047215767292
"AJUBA",-0.640440023122188,-0.571349184022916,-0.0143185116392584
"ZNF398",-0.639938224368537,-0.724950040984409,-0.0074044605368355
"PNPLA5",-0.637819785342191,-0.673843511421366,-0.0977510964361037
"LOC285401",-0.637188030195716,-0.707573656017924,0.00369241123630207
"TMEM177",-0.636052781941809,-0.672312839476009,-0.218595492717362
"ACOT13",-0.635572136905289,-0.615589658784344,0.201408400390591
"TNFSF11",-0.635351553147774,-0.717301959917272,-0.0148096933449555
"LOC645752",-0.635115031537669,-0.615381744837096,-0.166144865869215
"PHC1",-0.634247558004749,-0.707038217605507,-0.0325057917236568
"C2orf78",-0.634194978370418,-0.584295077176807,0.0301582838809505
"ZNF57",-0.632886218087893,-0.615929764691334,0.230676469104913
"TRIM65",-0.632540101824949,-0.561802056084874,0.356673292118245
"CKMT1B",-0.632247225390395,-0.745887209305067,-0.00329614291773012
"BBS9",-0.631580529705495,-0.692581263332246,-0.076774529212232
"XG.XGPY2",-0.630875475607454,-0.599800484040925,0.319478893936437
"CKMT1A",-0.630601326298638,-0.690443893474252,-0.0123803606575099
"SMPDL3B",-0.630572328059338,-0.65991771772947,0.173009625914965
"SLC7A1",-0.630381431539753,-0.53136731159286,-0.248221878955704
"WDR59",-0.630232647060058,-0.525355889939341,0.0965872599011769
"SLC6A6",-0.630202306784065,-0.623012653206731,0.364629657393645
"KLHDC7A",-0.630200382051942,-0.724924946791144,0.074602091346928
"HCN1",-0.628983837410235,-0.660204623054656,-0.188612582355214
"SPIN2A",-0.627621721497034,-0.655268583693572,-0.10499146311871
"C10orf96",-0.626985621588727,-0.724834108402369,-0.012809630062967
"HTR3A",-0.626213341545911,-0.744071582816255,-0.00859474200459412
"KCND2",-0.626131698046601,-0.670627061659469,-0.150467945607887
"HNF4G",-0.625849414251177,-0.548567430868003,-0.0396711776323378
"PROKR2",-0.625364558426004,-0.610534687294738,-0.00493999571250331
"CTCFL",-0.625276923637768,-0.634195568848837,-0.068583069210977
"NUDT6",-0.625149004118825,-0.694063557714688,-0.0516507828600709
"DHX35",-0.624714693356111,-0.666702035418078,0.148365707168276
"ZMAT4",-0.623797524350227,-0.629240202262544,-0.201719098003115
"SNTG2",-0.622967016644021,-0.719794282740403,-6.78624307049752e-05
"MAGI1",-0.622951794781644,-0.704099442458981,0.0761136384066314
"PPP4R4",-0.622410423731663,-0.672427199885952,0.0376669288426717
"PAH",-0.62231637357652,-0.738769144506337,-0.0231898866843645
"C18orf56",-0.622302398332938,-0.602234036592104,-0.251086582760403
"ACN9",-0.622011265390645,-0.565323223872178,-0.284851277168578
"ANKRD34B",-0.621836330322921,-0.715287000801231,-0.0160754661655341
"B3GALT1",-0.621617276900372,-0.708279712245223,-0.133841097510462
"KLK6",-0.621107734107549,-0.600397892774494,-0.0604648118533074
"DAZL",-0.621051420796792,-0.722079905708284,-0.00723503234249011
"LHX4",-0.619695147495721,-0.719391956033998,-0.0587098222676702
"OSTalpha",-0.61956833204099,-0.61835192744015,0.134841082309692
"PHLPP1",-0.619535609915914,-0.630344370249939,-0.203678611731858
"ZSCAN2",-0.619439239057333,-0.656246905164486,-0.306475676116903
"C2orf65",-0.618982858603634,-0.639564501915693,0.210368962021609
"ZNF330",-0.61851135847032,-0.553252005445438,0.485062251832187
"LECT1",-0.618459549521196,-0.738539405492294,-0.0259729674205213
"MIR4454",-0.618236414135297,-0.785722263402368,-0.0201159526895713
"DAXX",-0.618031333352178,-0.679949849706548,0.333112364720141
"SAGE1",-0.617489375272684,-0.646126170773415,-0.119666700070588
"HHLA1",-0.616057185564325,-0.748584201418383,-0.00968188913705676
"FLAD1",-0.615279344043752,-0.723429005696116,0.0639653544869637
"FEZF1",-0.615237208515161,-0.750010401179406,-0.0342445035142869
"DKFZp686D0853",-0.615074338385118,-0.678019727255733,0.0343515920131157
"CYP2B6",-0.61485644151397,-0.64061982755708,-0.181957900767922
"C11orf1",-0.614748497216148,-0.543078201740566,-0.134536015677817
"SLC38A4",-0.614643596621039,-0.725131878779452,-0.0612639030725064
"EBPL",-0.613924251729937,-0.689269151937482,0.0703418195685114
"TCL1B",-0.613597638829663,-0.698533354833825,-0.00202131422189875
"M6PR",-0.613593450332911,-0.726495701338248,0.193255153730384
"DPEP3",-0.613522127975497,-0.601434852802407,0.234562432864316
"RPL12",-0.613302709482984,-0.552604851313346,-0.123356327680665
"SLC6A15",-0.612672614063376,-0.624459597140152,-0.192982194378648
"ATP6V1C1",-0.611482827628272,-0.639392855541856,0.346222657543133
"LOC153469",-0.610558052658183,-0.743207472527452,-0.0311447282726699
"RRM2B",-0.608925648394611,-0.719746806938429,0.161098768878651
"PITPNC1",-0.608292609510567,-0.555689800598305,0.210531393439497
"SYN3",-0.607088579541006,-0.652225158075376,-0.0297495600534951
"FGF2",-0.606518033409841,-0.745459057520383,0.0198614447848563
"HESX1",-0.605678625226834,-0.774711336896857,-0.0888805476055003
"OPTC",-0.604011487357678,-0.585020206886497,-0.00960050916168614
"PHGDH",-0.603861640929699,-0.546939121529409,-0.378270988258604
"CUZD1.FAM24B.FAM24B.CUZD1",-0.603711331907207,-0.73711543804752,0.0188122595737505
"FERMT1",-0.603683436969186,-0.704252584512086,-0.0749848003878379
"CSDAP1",-0.603661860851854,-0.635791119808487,-0.178976007690884
"PVT1",-0.603351970790701,-0.58059995566455,-0.23947396726712
"EMX1",-0.6032804287893,-0.702963891651418,-0.0740266466589329
"C14orf176",-0.603088361830923,-0.641348016019667,-0.212188664618128
"E2F1",-0.602361109963268,-0.569740296351952,-0.239791781941088
"RAB42",-0.601257961463667,-0.627987997283489,-0.321499291739479
"TCF24",-0.600719823919293,-0.753437761780964,-0.0741002262200658
"C4orf49",-0.600677350290083,-0.611871781845489,-0.0669894223199255
"PPM1J",-0.60030172901909,-0.695850187414805,-0.0727311210650633
"ACTN3",-0.600178624188066,-0.634628127299724,-0.176689323983343
"NDUFAF2",-0.599972271631861,-0.587512842209715,-0.191400958153912
"CHRNA9",-0.599891376419244,-0.758710034695702,-0.0964416655310574
"SERPINB4",-0.599888783985111,-0.763315282529621,-0.0165020229161181
"POLR2H",-0.599560475038513,-0.656639845566835,-0.211841671501444
"TEX26.AS1",-0.599148473864273,-0.713659567628397,-0.0779963171775856
"UNC13A",-0.59824160225324,-0.650334464647674,-0.19800445014917
"LRRC8D",-0.598028216716371,-0.726444436309454,-0.0306335381656238
"HES3",-0.597660384059564,-0.751741924415232,-0.0325777536036226
"DDX23",-0.597431715110549,-0.596765240332924,0.402835418392811
"C6orf141",-0.597226833006091,-0.743260268277734,0.0616333313739884
"CNKSR2",-0.596717452639736,-0.668676046669436,-0.158194523012261
"UBE2G2",-0.596571339660095,-0.52690154438541,0.519432691342483
"CLYBL",-0.595881706074783,-0.724062839005017,0.0678662747788149
"DSE",-0.595799081814581,-0.68855333693871,0.182142073496023
"BOD1",-0.595502759459034,-0.581744693730298,-0.443897226362044
"FNDC7",-0.59443128355634,-0.774079864712072,-0.0544631816666415
"CYP2S1",-0.594007702490106,-0.738818548662667,0.200457017248899
"C12orf47",-0.593392645504566,-0.740071516438586,0.0476689278598869
"CALCB",-0.592871379560212,-0.73019958545969,-0.135478463930868
"TDRG1",-0.592613020809925,-0.692537706047369,-0.0500760190557613
"CXCL5",-0.592561886329659,-0.757880675514405,0.0975619821452607
"TMEM55A",-0.590274010494068,-0.737358016318017,-0.0691641437705714
"MAGEA4",-0.58969579589477,-0.704818843664722,-0.00898729882465699
"CUL1",-0.588781042767099,-0.710181288699713,0.167955242841632
"TSGA10IP",-0.588140337176912,-0.577611110805991,-0.266399041146828
"FOXD3",-0.588070246553618,-0.622677928371191,-0.191014666483819
"ALG1L",-0.588004381487168,-0.612828868401171,-0.141908125069446
"UCMA",-0.587737662460277,-0.701317485481936,-0.0568325006383191
"MT1H",-0.587438645188027,-0.713585341984639,0.0509700867193779
"GEMIN4",-0.58738191832074,-0.545049882909463,0.152217328055311
"ERVV.2",-0.587341648663081,-0.609013560272043,-0.12964717569768
"CDCA7L",-0.587217004982523,-0.762451354171281,0.0416410162867271
"BNC1",-0.587212211019607,-0.717592530645698,-0.0102692479802664
"VASH2",-0.586573224682723,-0.643525378123064,-0.318849740008235
"TYW1B",-0.585990319162606,-0.71751434497416,0.0728735471572531
"FLT1",-0.584316367279137,-0.685439949435902,0.243210809105284
