"","PC1","PC2","PC3"
"MADD",0.780584874601906,-0.262938399663223,0.209565856925048
"LRCH1",0.780833801320136,-0.169348007286817,0.147814497469877
"WASH1",0.780930440974401,-0.0510307105893565,0.528766223309888
"TNFAIP1",0.780972646734396,0.0227922041706405,0.4257240133863
"FKBP15",0.781428237798061,-0.0467940001561482,0.551193270615078
"FAM65A",0.781657969457218,-0.00453836938660021,0.564290271527384
"WASH3P",0.781661300888486,-0.0798521219512531,0.483529189819511
"FN3K",0.781953863684669,0.0305989999558491,-0.0685188082784966
"ZCWPW2",0.782026563778012,0.158090632504734,0.31816713680705
"EVC",0.782030219165951,0.1577865843653,-0.17862182917998
"NCALD",0.782032115206616,-0.0289384514991374,-0.0340538649688115
"LOC254100",0.782081088856739,0.111586947159579,-0.360445994814818
"PMP22",0.782157898922808,-0.0533965580498259,0.526252646094727
"ZHX3",0.782413717298759,0.000456632927755801,0.406595359708283
"TWF2",0.782464840179221,-0.156258665889223,0.531653747252239
"SRSF8",0.782550998176494,-0.27804976416561,0.390108557912797
"C2CD2L",0.782768626653285,-0.0244306674993825,0.40425072953736
"ZFP41",0.782846200809225,0.0687447038502273,-0.376873128878375
"B9D2",0.782960571021387,0.0301985702961834,0.333728842285835
"FBXO8",0.783137531562651,0.103407893709616,0.530781612255268
"HOOK2",0.783139294629302,-0.0923045374653512,0.198936054517812
"NDST2",0.783146964109193,-0.102823973507548,0.514915165106149
"ZNF362",0.7832710940421,0.132619192628761,-0.458284676543161
"TNFRSF1A",0.783316800274795,-0.0902018244571524,0.567141000679922
"MBTPS1",0.78341695218399,0.207735765136461,0.321489757580762
"STK11IP",0.783437449828307,-0.0463122943285405,-0.162160851483265
"MFRP",0.783495427924158,-0.0194538130993645,0.386407871178916
"C19orf44",0.783594504520887,0.245950894440204,-0.30180377535132
"ACD",0.783756594820191,0.00922874053383235,-0.207851696285324
"TRAPPC6A",0.783807592763608,-0.0293375835196723,-0.170911781493653
"MUL1",0.783846830196459,-0.113289064277701,0.389899897974897
"COL5A3",0.784031907094545,-0.0643163329539954,0.34821026252562
"CRIP2",0.784243620740754,-0.0189196102443246,0.386380545600058
"C1RL",0.784619596327984,0.0262067239423117,0.49573417870598
"CREB3L1",0.784970646799554,-0.0408743377470346,0.0687409088504163
"ADRBK1",0.785029238941686,-0.0771928563610721,0.549753735910291
"FRS3",0.785271999486002,0.194971775040972,-0.317115481661765
"USF2",0.78532569209937,-0.0237447422478292,0.294417599097178
"EPS8",0.785359593712951,0.00750048748264511,0.551592309964776
"LZTFL1",0.785396877256167,0.300544941517951,-0.28248110151419
"WDR6",0.785418143882834,-0.229542516025629,-0.398914959049937
"MTHFSD",0.785441064415469,0.27014878510389,-0.0564453987267439
"UBXN11",0.785501111566157,-0.0177442659984464,0.206097915593759
"SRPX",0.785539945587372,-0.124615171375287,0.332530642469204
"ARFGAP2",0.785692840321819,-0.0149461123252852,0.400489665838098
"PICK1",0.785709742954084,-0.0597614814674195,0.334260314447288
"SFI1",0.785752561689656,-0.11142414339514,0.29251981087226
"CKLF.CKLF.CMTM1.CMTM1",0.785824533450288,-0.129859679024158,-0.105540188123181
"TOM1",0.785868452295741,-0.0675038586344045,0.452994154310994
"GLTPD1",0.786094920324299,0.0567298828770911,-0.150981442498417
"CACNB4",0.786316028934284,-0.237446540277675,0.100424219210907
"CYTH3",0.786393569199595,-0.121971216279676,0.540302947237498
"FOXS1",0.786487877359808,0.0344056429632588,0.154175154366809
"SSFA2",0.786628442783116,-0.0152999400558887,0.516174909702915
"STX5",0.786688700080416,0.357801064214955,0.143002191844867
"CUX1",0.786723612060939,0.0719668829267487,0.483843450431782
"C14orf80",0.786871152627602,0.0618036680334024,-0.128691448139799
"HGF",0.787159539178151,0.0372557484732217,0.222832281655749
"TUSC1",0.787374612052879,0.0851639077298767,0.0394790523711913
"GRINA",0.78749476533522,0.0125052557864471,0.13928051695274
"FAM63A",0.787532940423844,0.0221874371231326,0.0528731803048736
"OXR1",0.787736606692472,0.102149658642873,-0.4668867610157
"CANT1",0.787763332198706,0.320410508083295,0.195371950437899
"ZNF500",0.787833941377672,0.124023754270225,-0.268930303000912
"RASA4",0.787875910522819,-0.0399885998563614,0.30942753006691
"NEIL1",0.788188385601184,0.00123449495649725,0.282181358903828
"FAM161B",0.788347325141798,0.188790018284689,-0.537293574362505
"TMEM129",0.788428504037663,-0.0341065043699515,0.123339530330248
"KIAA2013",0.78859091503706,0.0185468074903412,0.207283381320682
"RSG1",0.788693846657943,0.101895032671038,-0.145718942511341
"C9orf103",0.788782579548265,-0.027495340561067,0.448363501646358
"NEURL4",0.78879469403324,0.000296771326877604,-0.262144986579637
"LRRC56",0.789136510545803,0.0953711880140795,-0.199773715678216
"FLYWCH1",0.789223732423866,0.0308455450349039,0.0397089252848884
"TIGD6",0.789251276665338,-0.0142115334034041,0.162490174942312
"KLHL36",0.78938502381418,0.0170191887241816,0.14291402662449
"CSK",0.789501414950741,-0.0871740416132379,0.518787180567643
"WDR90",0.789534438909492,0.124866441130543,-0.269966190513059
"PRICKLE4",0.789566500691915,0.091802880496499,0.13146437573423
"FAU",0.789685735598105,-0.067329664534622,-0.151440488118546
"C15orf57",0.789939896831211,-0.00605433572354811,0.262489621639875
"POU6F1",0.789999386788139,0.0590080070158945,0.0202332805581359
"TOR2A",0.790017669989331,0.000943897407932009,-0.185151010041107
"CYP39A1",0.790049360128091,-0.14729829719279,0.253936040404168
"FOXO3",0.790088417539606,0.0280150886561115,0.346129282204612
"CYGB",0.790145164819323,-0.0305740294997381,0.437226163949925
"ECH1",0.790150492046213,-0.129145868897385,0.538195574593915
"MON1B.SYCE1L",0.79041674976917,-0.102555902244414,0.354941161814147
"SAP25",0.79042062217349,0.00705366145494137,0.220475095972181
"ZNF446",0.790474039604596,0.135139218728395,-0.386481198391564
"VSTM4",0.790683927174241,0.106079312818354,-0.228469357621979
"HGS",0.790720833354867,0.0376559432119122,0.0413941839559728
"RHOT2",0.790738741493485,-0.0140618114288456,-0.111096532384501
"SLC46A1",0.790787038918736,-0.113511420440632,0.270809957209269
"FAM66B",0.790789279834157,-0.0387697282091847,0.0907264378795116
"INCA1",0.790987213175615,0.133469047222252,0.0659826656445789
"TXN2",0.791085946412514,-0.0604625541016817,-0.193608027177069
"PTRH1",0.791212283573938,0.0205134316691986,0.0759767118070146
"GIT2",0.791348389729586,0.201492272736627,0.381787376189775
"RALGDS",0.791349704575836,-0.0129841735375347,0.256089653110012
"C19orf6",0.791395216735166,-0.00069316537631011,0.14125782641093
"MLLT1",0.791399482718592,0.10520885840661,-0.379277178444398
"FAM210B",0.791416099503064,0.38707944321868,0.187042877112996
"TBC1D22A",0.791482057529069,-0.0362484103532783,0.40881377849063
"DIS3L2",0.791905078900998,0.033793228374494,0.0279424231789991
"GORASP1",0.792116380671612,-0.116258813257326,0.463411854170019
"IRX5",0.792202724318954,0.0743601018085566,0.0805311699145602
"CENPT",0.792248081140875,-0.087123149760729,-0.016882349107253
"JAG1",0.792456905791105,-0.127111893606348,0.0423004193914566
"DTX4",0.792540302934008,-0.0103718550494358,-0.241693639591571
"TAZ",0.792697558224902,-0.111469377254003,0.402173793741776
"ZNF2",0.792761166489839,0.21742768442542,-0.310752140021914
"CXCL12",0.793195663025465,0.0680227689109239,-0.430693016987756
"GJC2",0.793250087306536,-0.0220274976953809,0.441520004642619
"PARD3B",0.793420122974668,-0.0532592276800499,-0.122395131601987
"HMG20B",0.793811699585566,0.128809424853725,-0.242717258855698
"ST3GAL4",0.79387092360095,-0.114468394226292,0.37284797320065
"WASH2P",0.793888165894132,-0.0731191439850594,0.485499666136098
"C6orf72",0.794006852278162,0.0455811281735165,0.421950222101582
"TIMP2",0.794252669430229,-0.0495005264932724,0.402112130571226
"BAIAP2",0.794349930207542,-0.0790580195925897,0.553633251751568
"THAP7",0.794360950284216,0.0327704421048501,-0.0439332113150264
"PAF1",0.794411344014197,-0.172866949387213,-0.144124705035344
"SETD1A",0.794492579420693,-0.175400261907723,-0.0709136957042315
"SMARCA2",0.794734010587136,-0.0316783267319283,0.321074876327566
"DHX30",0.794996974182271,-0.0332611279527289,-0.0884387235591478
"SSC5D",0.795061260757557,-0.0185289532265614,0.372507405402348
"CYP2E1",0.79509469583124,-0.0801333222604683,0.289020679946348
"LRRN4CL",0.795195855890412,0.045166545592803,-0.174588971155053
"TSPAN4",0.795256964533344,-0.0752244245509491,0.496276954735389
"BGN",0.795313183968487,0.0229944359912425,-0.0148479546710601
"PPP6R1",0.795326329877287,-0.0823972170973715,0.39739711308358
"TTYH2",0.79544914898078,0.103874075439753,-0.463518407525862
"FAM100A",0.795511957442939,-0.0348463031556395,0.267633193388546
"CAPN10",0.795541045587035,0.0415770413003137,-0.0196889378077482
"CCDC48",0.795547039017516,-0.0408071643773385,0.360179095330499
"C17orf56",0.795774863366369,-0.0460092337321362,0.413164014757227
"IL6ST",0.795825468530493,0.0655585781675366,0.328264454864562
"MPG",0.795825927082297,0.0239834158316671,0.0717849987073593
"CCDC61",0.795827601003804,-0.0396627782613155,0.429504512938238
"ARMC6",0.795935458109398,-0.154351109300641,-0.234373351411696
"EFNB2",0.796114296613166,0.00749666629266816,0.24715575098927
"ZNF777",0.796233815112401,0.134823197222943,-0.274187979744801
"C7orf43.MIR4658",0.796643129075386,0.0203185539578327,0.416205479170771
"ASB6",0.796650458396987,-0.00988617106355658,-0.141519102535406
"GABARAP",0.796675942770821,0.0813864645416967,0.209792660607556
"ESM1",0.796785272279787,-0.0289357725363581,0.426073940078422
"CXXC1",0.796897587383477,-0.184030905882687,0.437474436611483
"LOC100129794",0.796905540181542,-0.0479132888185334,-0.240379520538255
"LDB1",0.796966431864281,0.133160753135797,-0.290936659432787
"AP3S2.C15orf38.C15orf38.AP3S2",0.796980904022959,-0.00300062046304227,0.252957682367924
"POLR2E",0.797012026610728,-0.0399803458875394,0.154684098147618
"GOLGA3",0.79706144390703,0.310654154545067,-0.442431338246498
"PRKCSH",0.797506807934716,0.185759157467393,-0.21343808472686
"SDHAP1",0.797668045017336,0.0521337040587198,0.309682256720037
"RHBDF1",0.797700018841999,0.109939122344388,0.260838221235257
"CRTC1",0.797764486778888,0.169481749636316,-0.403468010102952
"DUSP18",0.797898483270368,0.0660699174745891,0.195737724900124
"MGC2752",0.797954225304116,-0.0555598449086072,-0.335772038878984
"PCDHGA1.PCDHGA10.PCDHGA11.PCDHGA12.PCDHGA2.PCDHGA3.PCDHGA4.PCDHGA5.PCDHGA6.PCDHGA7.PCDHGA8.PCDHGA9.PCDHGB1.PCDHGB2.PCDHGB3.PCDHGB4.PCDHGB5.PCDHGB6.PCDHGB7.PCDHGC3.PCDHGC4.PCDHGC5",0.798288311088732,0.111208353452989,-0.366250489028768
"GALNS",0.798455342974277,0.0948880754334371,0.209988081737463
"CSNK1D",0.798522805033465,-0.00351541736494327,0.329352133038396
"BRAT1",0.798547813118608,0.0850047708045699,-0.250297185183458
"TMEM8A",0.798600757841165,-0.0360806349322756,0.280253808765389
"FAM109A",0.798739478370785,-0.0334973032680616,0.426766663373229
"PBXIP1",0.79916984171105,0.089178703484228,0.324126536454042
"BCKDHA",0.799588291399079,0.0013262973838715,-0.0532882148854262
"PLEKHH3",0.800013459047427,0.0896484473616393,-0.142180766411023
"MARCH9",0.800309860718192,0.0192984936156823,-0.115890971717132
"ANTXR1",0.80050245244075,-0.0384654803196269,0.332410809374853
"NAIF1",0.80053440931398,-0.196705370875994,-0.252989082478088
"LOC155060",0.800557010133807,0.0500218891077225,-0.388509401241977
"C16orf48",0.801000614788405,0.0591971553871515,-0.0524316483212639
"HMGCL",0.801353643427885,0.0792392569518611,0.303840949292414
"CMTM5",0.801445413650218,0.0779424252834049,-0.0366059235040617
"R3HCC1",0.801471924690193,0.0424398635425871,-0.35616086667623
"INPP4B",0.801479033086531,0.0715258116517502,-0.106739863772673
"DPYSL2",0.801616923368667,-0.280020356007031,0.0686526044440704
"SLC23A2",0.80167699463518,-0.159266718860294,0.145411545135261
"MRPL38",0.801747200078811,-0.0953790318933494,0.311951458721267
"CHMP3.RNF103.RNF103.CHMP3",0.801788517698463,0.0316575266071912,0.500247282884729
"TMEM79",0.801902801425912,0.0907012252655146,-0.383377660580369
"TMEM198B",0.801926880948137,0.0748667356462682,0.0652130136469478
"ARAP1",0.802356406019153,-0.0823960962480026,0.573264580954496
"PRR24",0.80306157001681,0.109100376937668,-0.305246160424255
"PACS1",0.803226347660723,0.23883986861813,0.121693471015618
"ALPK1",0.803304942735887,0.0190894088468902,0.251876448252965
"AZI1",0.803371573743977,0.093200508270028,-0.37874348362856
"CAMK2N1",0.803571165890455,-0.080947898175789,0.409630460629288
"ECI1",0.80372450632656,0.00914424305360404,-0.0244654873185139
"PQLC1",0.803728600555672,0.0102641555906244,0.229838666516462
"NCAPH2",0.803744931318318,-0.0989154409806586,0.310693583943657
"NPHP4",0.803795474633904,0.00557977604260366,-0.0415077830707597
"FBXO4",0.803964228006138,0.00568466037110818,0.173110988487154
"BRF1",0.804362840944877,0.14837366552932,-0.424163599530943
"NFIA",0.804404182469125,0.137419138024968,-0.377007287971613
"OS9",0.804783009291451,0.00632987863164454,0.473114172699367
"NFYC",0.804810261053012,0.035539502037453,-0.0879629455782438
"BCAR1",0.805246185058265,-0.000236328530700893,0.0105425593184258
"ABR",0.805352871976912,-0.00225025043338515,0.249550496451649
"LAMA5.MIR4758",0.805442306179002,0.128105747361335,-0.217700299277167
"IFI16",0.805655174709407,0.00755966435560575,0.469576440454426
"PLAC9",0.805996230928225,0.0483926926236603,0.170270122006827
"MAGIX",0.806073487125285,-0.0461914482495234,0.475778958021337
"PPIL2",0.806123833359761,-0.0165458274256294,0.455890898291132
"GOLGA1",0.806524897340708,0.227713188540056,-0.0412167352435508
"TNIP1",0.807307735067727,0.00368022613046926,0.0333429813768901
"GHDC",0.807417949792598,-0.0680094681009883,0.509433595965506
"TMEM205",0.807563758430546,-0.137070351631302,0.338306614550015
"PLCD1",0.807619921477499,0.170618194513891,0.178901386619923
"ATP6AP1",0.807778750394643,0.0185583115071892,0.399510565123974
"NOL12",0.807878160452845,-0.356519979224531,0.126967596166497
"C17orf62",0.807909790316534,-0.0859099203146626,0.324998670535879
"WDR45",0.807924369645789,-0.0395955922806989,0.466301324204548
"RFNG",0.808261710539948,0.0826586467129647,-0.206605424701038
"TELO2",0.80832539358042,0.0797649353755411,-0.241927546572126
"WDR37",0.808497818143181,0.078973132436233,0.0334333920125528
"FAM43A",0.808611997910375,0.112557285180294,-0.347933769928235
"FAM22A",0.808991579812144,0.165541975959968,-0.236141189466705
"MXRA8",0.809489429383201,0.129669133962083,-0.256578170494698
"PLA2G6",0.809646548784113,0.0435654906192529,0.199147009269193
"ZNF333",0.809756527604382,0.15438296467843,-0.368366399558185
"LRRC29",0.810102009624268,0.0509053738844947,-0.0849458714133394
"ZNF25",0.810171561663516,0.0706318100108412,-0.322304227492875
"FIS1",0.810212558219565,-0.0931338127327733,0.232899323250033
"ZZEF1",0.810235225615999,0.106675169548497,0.457211865395882
"RGS3",0.810244651808152,-0.0157597081521631,0.455580729496721
"FLCN",0.810249149721631,-0.0527712778588692,0.354747823839182
"DENND4A",0.810339338649411,0.0924576098350874,0.235976680524694
"LENG8",0.810355709499534,-0.0157782586127501,0.208444016606313
"EMP3",0.810437520650989,-0.0651536083195904,0.412927024409032
"DIXDC1",0.810789443710469,-0.193544094788608,0.0863650532642102
"SMCR7",0.81083166382985,0.0732737329925702,-0.126561339401958
"FBLN1",0.811178689167319,0.08750055460879,0.0920391063026151
"MED25",0.811313164550072,0.0491083664975986,0.111093378256964
"MGAT3",0.811444708209064,-0.05281103869094,0.37274634642644
"DUS1L",0.811848918238027,-0.0992950441334676,0.507681923058549
"ANKRD44",0.81188461324162,0.0561471673350897,0.41251440218918
"TRIM68",0.811936958551455,0.154072702224193,0.190426527146335
"XYLT2",0.81208827049583,0.046543236919786,-0.23246677852094
"GNPTG",0.812321268604848,-0.0747329070931355,0.515838125642208
"DCN",0.812348095186998,-0.0251802605830893,0.422073168541469
"TMEM25",0.812440396821563,0.0523815744198128,-0.196206042173747
"SNAPC2",0.812628758683551,0.0288547688687953,-0.0289945217014819
"TMEM161A",0.812909163058662,0.0979266878335781,-0.281075774203358
"LZTS2",0.812928885430818,0.0578332992435012,-0.172363419866898
"DNAJC30",0.813041745510412,0.134136449766107,-0.144216980130221
"CORO1B",0.813179648908982,-0.0113180090514472,0.51591915540369
"KIAA0664",0.813186930205687,-0.118289891294538,0.224178863972126
