"","PC1","PC2","PC3"
"NSD1",-0.973732470134764,0.0385599562541066,0.0408616796319907
"E2F3",-0.973683558858054,-0.0320391215318824,0.127362651870654
"RRM2",-0.973594077361446,-0.0505896881826078,0.0279637256154193
"YARS2",-0.973546446398697,-0.0947712239369777,0.0807696608662611
"TOPBP1",-0.97351165037465,0.105436680898948,0.0636528604000003
"ZNF714",-0.973325984255906,0.0781519394985114,0.0535997730434017
"ASPM",-0.973307192875836,0.05150850997228,0.0186685764721947
"PARPBP",-0.973269790531383,-0.148916992271901,0.0868305821898253
"ZNF281",-0.973264423943002,-0.0307775058086062,0.171661945523315
"CCNB1",-0.973177211768089,-0.178163499972405,0.0598748778049344
"GMEB1",-0.973078564703517,-0.0288301446104958,0.00961832801067515
"HAUS6",-0.972741017880772,-0.16922690635743,0.0535217233373881
"POU2F1",-0.972695049433261,-0.188957816669099,0.0252675166939173
"ATF7IP",-0.972658870477642,0.0485400063239262,0.0963029337398772
"CEP76",-0.97264635595609,-0.157804846676482,0.0573124472942657
"BLMH",-0.972582991005637,0.033322872001409,0.0351782906485481
"SLC4A7",-0.97215861211357,-0.159572317357531,0.0343529025820095
"RFC3",-0.971995001808305,0.0149142868902166,0.155618815484954
"DHTKD1",-0.971878093091233,-0.0896795050227782,0.0618055643585903
"SMARCC1",-0.971609231982199,-0.215885451299628,-0.00906718561524935
"CCDC138",-0.971547744867955,-0.178100623318117,0.00638505535754514
"FAM98B",-0.971430479747589,-0.188270058395005,-0.0190281342263099
"ADNP",-0.971429362603287,0.0369083631621143,-0.114678353912677
"ILF2",-0.971336303281187,-0.134320039825729,0.0461144944011794
"NEDD1",-0.97132270182258,0.0799210668748852,0.0448252800515736
"CAND1",-0.9713127520927,-0.122233744778723,-0.103340892983812
"SPAG5",-0.971235976802458,-0.183576714370493,-0.0129105736867743
"NEK2",-0.971061840367077,0.086769626996555,0.000458852614010012
"CENPN",-0.970972165041068,-0.17099591436444,0.0589742639954598
"TMEM194A",-0.970811249041516,-0.105830810605978,0.0778994946697352
"MRPL30",-0.970786597233516,-0.11216857008646,-0.0740632433562713
"SHPRH",-0.970780490495577,0.0202297737047186,0.0161748351980892
"TNKS2",-0.97062066092848,-0.112955589269176,0.133682623558521
"NDC80",-0.97052243701132,0.0310593589016201,0.0175118258442265
"XPO1",-0.970492277372445,-0.177588826595843,0.0243962441141472
"CECR2",-0.970458456167002,-0.140578307929226,0.00906016795361788
"EZH2",-0.970437949777135,-0.0533418609701875,-0.106895263029598
"NUP37",-0.970385152031254,-0.0545690160817241,0.169977349918106
"ARL5B",-0.970355983804436,0.155677524601171,-0.0925445650212682
"ATAD5",-0.97019382205711,-0.175037484170252,0.0501362959156737
"AURKA",-0.970077402494065,-0.0126993134918912,0.13844283557001
"ZNF90",-0.969973397384538,-0.0645071860364301,0.152246202619094
"MAGOHB",-0.969901704118897,-0.126890332997575,0.0222425932269271
"ZNF131",-0.969846374586658,-0.0513282242825261,0.0435516901025558
"DIAPH3",-0.969826826635922,-0.0125096560025601,0.102890467109862
"BEND3",-0.969768639111757,-0.0866410228685306,0.105370843616822
"GEMIN5",-0.969685629159712,-0.17214588576715,-0.0354405296109982
"PLK1",-0.969531410781475,-0.147537536598009,-0.00399870079412328
"KIF18A",-0.969471860674549,-0.187142044311203,0.0561326015746426
"UGDH",-0.969331564029716,0.0335059207993835,0.0382062031281758
"ZNF286A",-0.969071890374862,-0.152908657740126,-0.0794305628820526
"LOC286467",-0.969040339378728,-0.0199501254994501,0.0142107289162187
"EED",-0.969038866124426,-0.104982493968544,0.0782101890690176
"RBBP4",-0.968861990418718,0.00119928270208313,-0.165673691349054
"NFXL1",-0.968788194844636,-0.138654011893657,-0.0136741365682468
"PMS1",-0.968752441384679,-0.183284658908794,0.0649968442120294
"IPO7",-0.968597504613198,-0.0552813835376718,0.123580738460077
"FSBP.RAD54B",-0.968485977977633,-0.219761918264409,0.00821109463556894
"TIPIN",-0.968369219292102,-0.0508351587200125,0.114674407667098
"ZNF253",-0.968306793255714,0.0405195283734603,-0.0207159320795366
"CHD7",-0.968299758742665,-0.0754549211660413,-0.0232544279450913
"GABPB1",-0.968195085966626,-0.0564946239459657,0.0807986227147654
"MCM6",-0.968116520371855,0.0708870331866402,0.147263944864575
"ZNF724P",-0.968045218728509,0.0925081669042107,0.1141414666633
"HIF1A",-0.967967365073225,-0.0299102599036763,0.0889778322305338
"NCBP1",-0.967708476399552,-0.178764546935648,-0.0280500791790919
"SMC3",-0.967686528679819,0.0212897658569995,0.0948295373204141
"SAP130",-0.967665485440489,-0.0854061955325802,0.0733709481619246
"DNM1L",-0.967609764286419,-0.143142039079611,0.0420902332626957
"SFRP1",-0.967422931786039,-0.0788706503101874,0.124052724137935
"RAD51",-0.967402435535892,-0.193930085956438,0.0361767188544864
"MAN2A1",-0.96731141058454,-0.040093838664063,0.186049803933615
"NUP155",-0.967215921891038,-0.220708804783936,0.0477728758496379
"SKP2",-0.96718824479365,-0.115094419791881,-0.143460421110856
"INTS8",-0.967087892756242,0.0089019520334517,0.104409620032474
"MASTL",-0.967037136157565,-0.0664414003067796,0.167372099531781
"CKAP5",-0.966857651345394,0.112345054426415,-0.118597823069766
"ZNF256",-0.966739171120067,-0.140073730206088,0.09551364519652
"MTERF",-0.966590876071512,-0.00397215199016666,0.0941064643443158
"RPP14",-0.966580775454761,-0.0963796233589969,-0.0348377655769321
"CSTF2",-0.966540623520371,-0.0963487364441166,0.0943265104560448
"CCT2",-0.966450461099859,-0.128307558070926,0.034627200463329
"RPA1",-0.966390424142722,-0.0251678414567989,0.164094838347146
"NUFIP2",-0.966370417820203,-0.0241232482042735,0.167389687360654
"GLMN",-0.966331336456745,-0.151797830506668,0.0569646153056685
"DCUN1D1",-0.966326758319489,-0.0806708685367281,0.117469730320421
"OR7E12P",-0.966303395882058,-0.0922227511453491,0.160075948603744
"LIN28B",-0.966300165737079,-0.0730374184816445,0.179894294419095
"FAM48A",-0.966229499624349,0.134000458548743,-0.0254814009378988
"BIRC5",-0.966215726164936,-0.198983073201066,-0.0367813664371483
"MTRNR2L2",-0.966208101588959,-0.136780459644432,0.0793147386659856
"LOC647012",-0.966125389092473,-0.0154985061692135,-0.170694616126035
"SRP72",-0.966118495418851,-0.00179259421343062,0.0647339530752151
"DHX9",-0.966111918386668,-0.160379916737303,0.0259585219592389
"PCCA",-0.965760998952189,-0.170924796870994,0.0163420851712166
"SNORD4A",-0.965669494384861,-0.102872630914808,0.06124814331717
"TRIM59",-0.96543709278842,-0.194787203258261,-0.0490082786298914
"ACVR2B",-0.965312180011612,0.0357049466060025,0.0494496013821702
"FAM124A",-0.965306589064003,-0.0146606321716188,0.177771119718615
"HMGN1",-0.965249049907663,0.050578649917486,0.0590839527821527
"GPN1",-0.965140569230395,-0.0878270306093812,0.102932495057012
"HN1L",-0.965048734883138,-0.174832969840404,0.104805927818278
"FLVCR1",-0.964994777989657,0.0914422189548574,0.109928409480471
"LMNB1",-0.964947517517921,0.0978634064947549,0.066384164357546
"C1orf112",-0.964897362711951,-0.166713850702489,-0.0183507819464832
"CHAF1B",-0.964750468251287,-0.21611623489117,0.0265380005630444
"ECT2",-0.964740585506431,-0.21660748721881,0.0800346945627768
"PAR.SN",-0.964674401784065,-0.196656860541931,0.0475634711120709
"LOC100188947",-0.964602942927587,-0.14195948932261,0.153196091110421
"KIF20B",-0.964544533536489,-0.218866450746902,0.0585416898844779
"TTK",-0.964510995790291,-0.209037283185732,0.0752144694471075
"SHISA9",-0.9643874105383,-0.0975347443739818,0.157820179526373
"EME1",-0.964236369807048,-0.185222896002696,-0.0863380129644182
"SYNCRIP",-0.964223900440442,-0.16766334244692,0.0962086730666133
"CCT4",-0.964008739142045,-0.178200682092823,0.0596174246630964
"LIN28A",-0.963976732539664,-0.14365108399078,0.170410656116497
"PRKDC",-0.963966385519851,-0.210904945387929,-0.0982359427317343
"CDC23",-0.963956145867139,-0.113818004762879,-0.110786189765755
"NUP133",-0.963910819907813,-0.198739980323313,0.0235409854763342
"DDX52",-0.963889952578495,0.0615162194757345,0.113752009887381
"FBXO30",-0.963883888698739,-0.113797680725239,0.145990720900852
"ORC4",-0.963876875179568,0.0914978732571804,-0.0196694813486959
"PRR11",-0.9638581652053,0.156949489835832,0.067505004548959
"NUP107",-0.963805068364369,-0.151593127135703,0.158200394592101
"C3orf17",-0.963803992957842,-0.145891467354479,0.0771513179235936
"HNRNPM",-0.963736950653907,-0.0340616529498708,0.116705648751244
"HNRNPU",-0.96372649971083,-0.151488887956858,0.0405933330667579
"WDPCP",-0.963646721214227,0.0694808958618384,0.097743447877459
"GABRB3",-0.963631693037201,-0.138439299210926,0.119950192186806
"KIF2C",-0.963596244466243,-0.208412213864504,-0.0608025249795179
"C15orf23",-0.963453339397228,-0.0115249500837627,-0.0244739206608594
"CNOT1",-0.963287322017778,-0.193584278086996,0.0849973223025645
"ZNF146",-0.963203831593468,-0.193800697393157,-0.0361610202924798
"NUF2",-0.962981806320722,0.140627355038053,0.0557348887483406
"CHD1L",-0.962891744125513,-0.079148044314074,0.143409126807916
"DARS2",-0.962885130160126,0.0353224062669578,0.181762577847238
"MTMR2",-0.962882045152362,0.0223416413374259,-0.0169387590578244
"USP1",-0.962881887406266,-0.0906992515637897,0.0813523057396843
"CLDN6",-0.962794066865117,-0.115934383523159,0.095018406618318
"CDCA8",-0.962788703685924,-0.172265790494929,-0.0201504755475415
"CENPF",-0.962775895005856,-0.0945180895910318,-0.0504058261050688
"FAM126A",-0.962759024678203,0.0560980677035522,0.169612231729002
"NUP43",-0.962733856385174,-0.207530448672957,-0.0251392936341422
"DENR",-0.962652834922838,0.00416736195376664,-0.000180664928004904
"SF3B3",-0.962609765558975,-0.22568841593558,-0.0234676300512701
"CCNJ",-0.962587042297267,-0.179029303338945,0.0368570946245063
