"","PC1","PC2","PC3"
"NTS",-0.727382995042975,0.456459789137241,0.209534047263507
"SERPINE2",-0.726659653609197,0.554236747680986,0.12674786929064
"SEC24B",-0.726380090107578,0.534678426006028,0.198060292830437
"KIAA1009",-0.724887908671491,0.467392624636473,0.00986393346734639
"DNAJC16",-0.724757806667908,0.474436846462059,0.0531668035509581
"CGGBP1",-0.723774394083124,0.538045658141869,0.0815902825874964
"ASH2L",-0.721830538840054,0.487201766935371,0.341234373962601
"SOX10",-0.721686018195442,0.46217045114511,0.118207029592848
"INPP4A",-0.720176784790448,0.47197182704749,0.293102094322188
"B4GALT4",-0.719886497960759,0.532257204861976,0.213240823593049
"TBL1XR1",-0.719596827649478,0.577567869796349,0.0462232083278209
"KIAA1456",-0.717708597001969,0.566886433897958,0.14102209034329
"FERMT2",-0.71768921001822,0.487252698948413,0.325874175755692
"LOC100507634",-0.714488429035238,0.444184359673724,0.192887546289325
"CNTNAP2",-0.714183374447074,0.557605887817919,0.17728190689446
"C14orf101",-0.713277624549437,0.574460607504545,0.0776149390076598
"CALB1",-0.71322151726297,0.508387505440284,0.185199245584223
"RAP2A",-0.71265706679472,0.51428144230917,-0.00198001587978759
"KIAA1731",-0.712607996435576,0.555513901016106,-0.0421203304652469
"ADCY10",-0.711992467489671,0.500509933054109,0.142981983455515
"MEX3A",-0.711930732828511,0.488268702358143,-0.321424433073387
"ENTPD7",-0.711606095350141,0.567096118622168,-0.126893027594581
"RGPD3",-0.711166996180162,0.455133279149731,0.0441625213934984
"ACSS3",-0.71056559490429,0.522973032299297,0.307442798473364
"LINC00340",-0.710411274140727,0.538810678683713,-0.170399985219603
"VPS37A",-0.709855704130719,0.445215088287791,0.292406362102589
"COL4A3BP",-0.708607910729726,0.456552962623853,0.391376313071035
"SREK1IP1",-0.708607562541884,0.520868814524703,0.255621740571099
"DHRS2",-0.708180345631547,0.511940794306106,0.189041631837932
"ARL6IP1",-0.708166789383965,0.555329570355923,0.183988773161499
"SYT10",-0.707232775232754,0.531118117127394,0.234728186459729
"GNRHR2",-0.707221886263239,0.561908596101034,-0.0189993820396403
"GPR37",-0.70626555772022,0.592371403674632,0.0561548438703821
"MAGEB3",-0.706244746376881,0.548155746691927,0.238938174602255
"DOCK7",-0.705637166537654,0.570631171237869,-0.198810451043345
"CST1",-0.70527227566313,0.529965252555579,0.226621305521416
"SMAD2",-0.704477314080232,0.542117857913964,0.257259925634846
"PHF10",-0.704087301003487,0.557762498875419,0.178845815360389
"RAP1GDS1",-0.703449223743081,0.514932475003831,0.140693429627266
"MYO3A",-0.702978596843032,0.578941310764984,0.200373346905595
"DENND2C",-0.702260875090481,0.504443507891992,0.305678980651636
"ZKSCAN2",-0.701308269239183,0.573964330141945,-0.104596816527258
"TCTN3",-0.701296676239534,0.512854546667396,0.239580280192015
"PRTG",-0.700715547227082,0.563276660134174,0.173613895521573
"METTL19",-0.698933958676635,0.486544588471903,0.323775080960134
"GLRA4",-0.698810853256546,0.505574638053648,0.171248670310034
"SPTY2D1",-0.698751828619322,0.484847782372452,0.276022844404103
"RNF125",-0.696800895133972,0.522459966392603,0.31598856959978
"SSR1",-0.696388710500058,0.470937181065802,0.140031563445874
"GPHN",-0.694860910739445,0.457411281370155,0.00209513594131394
"LOC100505687",-0.693227776173444,0.563026478446664,0.0528427546567162
"ATXN7L3B",-0.693103548540623,0.468061442112916,-0.16521789573011
"LOC729739",-0.692673465633111,0.572733740349803,0.215823841960042
"ZNF75A",-0.692263495200973,0.442154658354528,0.188159626323346
"B3GNT2",-0.691334162243758,0.47442439841523,0.388553029280265
"FZD5",-0.691202355484058,0.540369457881208,0.283581907196921
"AJAP1",-0.690968833115275,0.439772784536763,0.066487596846266
"ENTPD4",-0.689452798140245,0.453290761875924,0.150497229155998
"KCNV1",-0.688787858327518,0.558506578298358,0.237645564821445
"EDA",-0.688133495035604,0.537966655132836,0.268200763743427
"MFAP3",-0.688000665849002,0.535025782207401,-0.0748548585848455
"MCF2L2",-0.687317332387988,0.553357089085684,0.19689734032264
"LINC00112",-0.686987789138533,0.520792155171679,0.150907506016619
"LOC650293",-0.686961454151616,0.457824188597278,-0.185319371866251
"VANGL1",-0.686884984318645,0.565859398223756,0.236927409311822
"PRIMA1",-0.686746123695142,0.464465556007344,0.0991540666984594
"CLMP",-0.686036380765048,0.571563665953511,0.184761503880225
"ZNF197",-0.685893020473435,0.476923072969887,-0.312518199100662
"MAP3K9",-0.684983139830731,0.454171612675805,0.116861918012432
"AADAT",-0.684612840298581,0.605076498943964,0.083715067056916
"CECR6",-0.684384545611367,0.492960912714664,0.0636907436464978
"ZNF611",-0.684101248382743,0.55237434801896,0.295756827321516
"EGF",-0.683862698890868,0.558573953711474,0.176463802509653
"CAGE1",-0.683830126878361,0.552201906253466,-0.00336228452239328
"LOC389043",-0.681207120996641,0.46489451324966,0.21694307599156
"PLDN",-0.680832097666054,0.535611416179486,0.177799678118099
"LEPREL1",-0.680130123049922,0.511138143380841,0.353111057170706
"CBFB",-0.679780895264185,0.489313927117804,0.365995995030441
"WDFY3",-0.678852643185299,0.482019311199856,-0.283708483313032
"WDR44",-0.67781906508144,0.535432978751886,0.266560907224764
"SSBP3",-0.677328505187384,0.576673674142208,-0.0147346963943984
"DCLK3",-0.676992241778869,0.557620103685501,0.0874129614800503
"STC1",-0.67691786407759,0.599301156311822,0.149018742082278
"RASSF8",-0.6766862439698,0.547251454746972,0.30537619510236
"TMSB15B",-0.676146505322951,0.570062338230147,-0.157025857511916
"PTPLB",-0.676073127343249,0.543724702822498,0.335148718583656
"STAG3",-0.675805782919562,0.543318625295798,0.0541943896316603
"ZNF518B",-0.673911694439997,0.652331682347274,-0.0786704592509361
"C15orf2",-0.673724845053745,0.580209461729554,0.155325324184418
"ANKDD1A",-0.673546079201292,0.571486588367831,0.243582835253283
"SLC36A2",-0.673166748372437,0.459567491336935,-0.298687211109314
"ZNF626",-0.672642921938845,0.456016005836724,-0.204236078723328
"COL4A6",-0.671870269407569,0.547810445678332,0.0745655533536102
"GCNT1",-0.671768107103358,0.551231959064977,0.312623035859787
"SLC36A1",-0.671459788973726,0.450235866117246,0.236166615018094
"FAM159B",-0.669205645049146,0.597220482485253,0.219833200050316
"WBP5",-0.669026142456354,0.509143544237641,0.0680220980254155
"WNT8A",-0.668545635207632,0.532638540893387,0.209962852570462
"PTGR1",-0.668331491761606,0.60927589087372,0.201542985137814
"CLDND1",-0.667946833206698,0.479740841556718,0.262578458584487
"OR5E1P",-0.667500490244752,0.594701151187211,0.232122822945703
"CDC42",-0.667461266548901,0.468800618540142,0.346335643852421
"DUSP5",-0.667014186864706,0.544414266752145,0.310960564141617
"TMEM185A",-0.666823997972378,0.553196901622199,0.162546038546488
"TMEM39A",-0.666350845282714,0.522088627621176,-0.10233301451378
"STAG3L4",-0.666009835189671,0.440168897434933,0.0185610135032931
"CCKBR",-0.665108293004825,0.569661039638639,0.232670206231151
"OR10A6",-0.663863094319222,0.570142262088385,0.225307983737626
"DEC1",-0.663824110798078,0.474768492888704,0.124842550869938
"VLDLR",-0.663483525853528,0.492751382711065,0.104138356787065
"NUDT4.NUDT4P1",-0.660757264658199,0.617811714149389,0.161364347833687
"LOC144481",-0.660428819037792,0.487927268681829,0.101859827027851
"CALCR",-0.659476014215403,0.571833860837807,0.259991046945515
"KCNH8",-0.658659485372686,0.582904880515314,0.120654267729193
"ITGAV",-0.658613651562356,0.5355687318013,0.26928310890976
"CLN8",-0.656332164313547,0.485533284763515,0.250678060361974
"PHACTR2",-0.65604975344794,0.531835119095865,0.349357220932697
"TP53BP2",-0.655667741845924,0.571514529642172,0.284380875027417
"CDH2",-0.655313602102551,0.596100061934787,0.166809902042016
"PPP1R3B",-0.654723758891961,0.523837266042596,0.0145048527136851
"IPMK",-0.65435274235612,0.544904942173175,0.188695447802082
"ATP12A",-0.654194328323266,0.458032011361714,0.343971421440296
"RP9",-0.653811953267958,0.504832374990931,-0.0836041327184401
"XIAP",-0.653735807214046,0.595669516054204,0.197356473938865
"SLC35F3",-0.653331775089808,0.605563454347282,0.223529039076463
"NOX4",-0.653249391513158,0.580200913919425,0.0610734763219301
"ALG1L2",-0.652629239456178,0.57178716064803,0.148976958102734
"ZNF740",-0.651429534187761,0.567689904399133,0.00740999803410797
"PDZK1",-0.65109915656522,0.623862853116273,0.174881327015768
"THSD7B",-0.650625009824156,0.527048987055606,-0.339404000756916
"UNC50",-0.650576069903388,0.551330009574031,0.302342550465182
"CPS1",-0.650427408544257,0.447817317740221,-0.178951402715804
"AGL",-0.649877184776759,0.601229146871544,0.109666255940731
"NODAL",-0.649596387602281,0.592367460551784,0.235929718779783
"CDRT4.FAM18B2.FAM18B2.CDRT4",-0.649280988115036,0.608082046358687,-0.123166991922778
"MAGEA11",-0.649071612348656,0.599516234188196,0.236627290083258
"AGPAT4",-0.647715607220903,0.454414131337115,-0.131615967194235
"ANKS1B",-0.647381729331331,0.628912121046236,0.0757314296875041
"WDR27",-0.647332565115721,0.484467476729009,-0.257324479077526
"DYNC1I2",-0.647151585564399,0.516957347145612,-0.32122769580269
"GDPD1",-0.64659224649271,0.507328094933874,0.011051131040556
"LEFTY1",-0.646260572837811,0.598979571045356,0.234826178964714
"KIAA1841",-0.646055077562716,0.55358273631769,0.0708322573197601
"LOC283299",-0.6457498170001,0.616444995507854,0.229584397187622
"FST",-0.645722248793226,0.58844712284377,0.16858364576933
"TBX20",-0.645561872187679,0.579812024326133,0.223810884467239
"CLVS2",-0.644928930378583,0.606178484379587,0.17799444065052
